faiss_id,spotify_id,track_name,artist
10807,7jIXpKIgTNRRECc2PYxnXz,Stepper,"['K.Breezy', 'Nitae']"
10808,0JD2oKfTtTh6exvlCKH710,Broken Heart,"['K.Breezy', 'Nitae']"
10809,7LtJWq3HHSTX6ElfwgWUXL,Headache,"['K.Breezy', 'Nitae']"
10810,085x4QJeM78zBp3cgbodeB,Homicide,"['K.Breezy', 'Nitae']"
10811,6HYfLqjtO67DFTVtYfUScF,Pop My Pu$$Y,"['K.Breezy', 'DJ Chose']"
10812,2DscGyDZ4rY7cjVWz2XJJn,Put That Shit On,['K.Breezy']
10813,4dIj8wWyDb8Tm3oLlnxj8S,Head Hunters,"['K.Breezy', 'Lil Ronny Motha F']"
10814,7yOCWNr3aC53Os1xGF3aqO,Blocked,"['K.Breezy', 'Mondreezy']"
10815,2YZ0XcaoNK2fxSvLAGM2Vn,Slow,['K.Breezy']
10816,5G4PIo6AMYOPmX02yAaVjq,Smokey Robinson'S Hands,"['Libretto', 'Vitamin D', 'Planet Asia']"
10817,1klYWQ3LC2HOgw0QGjMU3w,"Pcb(Feat. Chamane, 부현석)","['Lil Poet', 'ChaMane', '부현석']"
10818,5OJtTemU39XTUikQiEjgwW,Self Quarantine(Feat. Zene The Zilla),"['Lil Poet', 'ZENE THE ZILLA']"
10819,52qwJSYrrHCS8yihfa81pG,Tychus Findlay(Feat. Iknouwannit),"['Lil Poet', 'Choi Junheui']"
10820,1AUn5ARIBIYCAZFEgARo4O,"Bank Crossroad(Feat. Chamane, Dj 2Bae)","['Lil Poet', 'ChaMane', 'DJ 2BAE']"
10821,4Cg8kmLzdEZ1i6UQyESbjJ,North Coast,['Lil Poet']
10822,711VZDh0IGzQ7VtjZ66PlG,Poetry(Feat. Vaitei),"['Lil Poet', 'VAITEI']"
10823,1vl8dNcQLYK4yJSfTzifQm,"Kim(Feat. Rakon, Koreangroove)","['Lil Poet', 'Rakon', 'KOREAN GROOVE']"
10824,4NgHFVZuy3BpZUEmeQis8b,"Finally(Feat. Dj 2Bae, P-Type)","['Lil Poet', 'DJ 2BAE', 'P-Type']"
10825,53at364uu4crKZEQtbM652,Town(Feat. Conniebunny),"['Lil Poet', 'conniebunny']"
10826,3pOUKRPPgCkAi3hWRI6Yy4,Uijeongbu(Feat. Cough),"['Lil Poet', 'Cough']"
10827,3J1cgloXiL4cUM6JZYumK8,"Hold Up, Wait",['Skripteh']
10828,6PJJpD9uFYegMLUosiZilF,Gratitude,['Skripteh']
10829,3isuGJAxxItgkssYU6fEm5,Bakery,['Skripteh']
10830,1wiO3pd0ZpBuQFjaJcWbkk,6 Years,['Skripteh']
10831,5FQZNKUMSUsVAcEKqm7W4R,Step Correct,['Skripteh']
10832,0FIFwRqEVRfYkA82vhUxB5,Day 1'S,['Skripteh']
10833,1oQgSZeR1bLIJ97fA6x1X1,Tupac,['Skripteh']
10834,2824R8RMFfdwwbMkOOwi5O,Round & Round,['Skripteh']
10835,0IqwIhJjAqnLYyVuB2e3WO,Punctual,['Skripteh']
10836,7vJGxzZvfE9VFVtS4z0yFB,No Capping (Outro),['Skripteh']
10837,4zIwso99Rnx2CyPyHyr7Bw,Good Girl Wanna Be Bad,"['Skripteh', 'Yxnsimba']"
10838,3BKAKPKTAYnMw8Xw6WC3s0,Matching Fabrics,"['Skripteh', 'Armor']"
10839,0UGrhRRIwtBUaobOKvPABC,Banging (Intro),['Skripteh']
10840,7ywZxsBTg6Ofo32cW5vnzl,Pavements,['Skripteh']
10841,187ZVEjjVJuAlOUvszs0H3,Sky'S The Limit,"['Skripteh', 'New Machine']"
10842,2BEr3mWQ9YFzfDXricaEnf,Husk,['Skyphone']
10843,3YTY3oblBHYfQWKQUfLyAH,Saltlys,['Skyphone']
10844,1DBTIfCnLgDq96cX6SGAu6,Rungholt,['Skyphone']
10845,57hyQ2WgrQXXOs0iw4YDzp,Marsksonder,['Skyphone']
10846,0RcEeWW28y3Tw08nNzNHf8,Klev,['Skyphone']
10847,1RblWckoQViZNkoyQwQA7l,Linjer,['Skyphone']
10848,3dPJtK5t2KeVORYiDOmWZ8,Murmalvejr,['Skyphone']
10849,4nRrKTqTVvQzWUWlKPw2rG,Les Clouds,['Skyphone']
10850,3tvC0WbfRGcoAl7HR5qjjd,Lunar Flood,['Skyphone']
10851,49hKCmKTaelAan8QkDFjap,Sing Me Back Home,['shaemeer']
10852,6aumoiwVk5CVNStMg0gUOm,I'D Like,['8bitBRAIN']
10853,6PEo9FsNA2GawYSLfeDQvm,Drink It Up!,['8bitBRAIN']
10854,67HMnIyY5YeRaymt4tU2LH,Sense Of Guilt,['8bitBRAIN']
10855,1975Flfb6zOtcypHZyD4X8,Why Fight!?,['8bitBRAIN']
10856,1IZlcO43x2lqAjBXC0JeDu,Let'S Get Infected,['Cosmicity']
10857,2ljMTpykONItjMAkfnFKcJ,Geometry,['Cosmicity']
10858,3V0J9mejNiYrTZNiHSw7RP,Yesterday I Woke Up Dead,['Cosmicity']
10859,7KOeI9uR4xgWDNhMuthqtG,Warm,['Cosmicity']
10860,563qV2oet8xLkqEgYvcpce,More Null Than Void,['Cosmicity']
10861,1cSMHmDVrTFIaPwost1bKZ,Moderate To Severe,['Cosmicity']
10862,3Sbxgp1JQ02jNXwt08accB,Midlife Sonata,['Cosmicity']
10863,1UygjvVFjo9QHi87TO3yBp,Plenty,['Cosmicity']
10864,7IS8SZWjSVe919zw7YHxdL,For Good,['Cosmicity']
10865,1Mjn9AydjIFGVtlic0IHSD,You Took It All,['Cosmicity']
10866,442hkiH7H7RkY8IyqarcGW,The Comfort,['Cosmicity']
10867,0xbgMMOAMlfr6Rl9wPfssl,Ogin - Original Mix,['Mercuroid']
10868,6aUSYPIduGLEteBBgJFMUf,Something Told Us,['PacificUV']
10869,1dKYGhDG89emHjZSDaGIkR,Need,['PacificUV']
10870,5rXzNvjz3rfofPnRsyZoiV,If So,['PacificUV']
10871,7BtEMsrcueMwuDU1a6YRjD,Waiting,['PacificUV']
10872,4VSVdmMsT6uOl5PUVXVKW1,Alarmist,['PacificUV']
10873,0urm1gm73lchJHEAkqsHez,Ljiv,['PacificUV']
10874,710jgXTaM2T6Pu1hGzMwvh,Orson,['PacificUV']
10875,2cVZmaRnbnYSuqvkF2k59P,Tremolo,['PacificUV']
10876,2J2kYjdgzni7wz3Eh26pwe,Oh Yeah,['Rich Sosa']
10877,0xHNN42A8gvwQaTctoN67S,Payback,['Rich Sosa']
10878,5JmItg9h8Owh37mDgbp90w,Y.G.K,['Rich Sosa']
10879,1flgLgz1TFdqEnuDUM4Iz4,Gettin' Cash,['Rich Sosa']
10880,4vG6mk8O3Z2eYGL2ASGJg1,Run Up,"['Rich Sosa', 'Svanity']"
10881,0YrKuz0i7H4bxRzjf38E1x,Going Hard,['Rich Sosa']
10882,5R6SsuJv7tNzrn04NufzJ9,Freestyle,['Rich Sosa']
10883,51BnGndg61Tyg7mXBseUJb,Ain’T Playing,"['Rich Sosa', 'ØC', 'Litty-X']"
10884,2ldj1FZQOmmK7pl8ZsJM6p,Chop Chop,"['Rich Sosa', 'Litty-X']"
10885,05tyhWHcgMLqGb2CiSbxan,Livin' Dead,['Robin Red']
10886,3K6ssFnn01n1AAn2fV9RUV,Everlyn,['Robin Red']
10887,4aTOByWkdRjgmdvRyytyIj,Head Over Heels,['Robin Red']
10888,7kypfXjSHtj4uV5ojc58fy,Heart Of Stone,['Robin Red']
10889,5qFCjQxl62hI4zdXwmoGEr,Midnight Rain,['Robin Red']
10890,1UyIMkrxFJwQEztcSZcMZ7,Living For,['Robin Red']
10891,5QzugBIca2cd5zE3hLICjm,Don'T Leave Me (With A Broken Heart),['Robin Red']
10892,2QirGAvXe0ckhfO1fhjRRE,Reason To Survive,['Robin Red']
10893,4H8DIS0HMx6RFiTZtXsEcJ,Can'T Get Enough,['Robin Red']
10894,10XzDeoO98feHkEV9Qz7vQ,Freedom,['Robin Red']
10895,4G5FxMAlSig1uaLxeH6DxY,Nitelife,['Robin Red']
10896,1uJlABLJGRC9ZZMBYpITTi,(I'M A) Bad Habit,['Robin Red']
10897,7eLMZAW9Eyw6P4pVldIkBz,Disco Boy - Extended Mix,['Soulya ID']
10898,6HBGsF2XFVXoSKsb89w4LM,One More Night With You,['Soulya ID']
10899,6JUO4GgcGqXxenhfa3Hh1u,Disco Boy - Special Mix,['Soulya ID']
10900,2SmIfOcXBGiEZ0pkv9NP8f,Disco Boy,['Soulya ID']
10901,6XgIAeQWmOWLIYBlZSw27E,Disco Boy - Instrumental,['Soulya ID']
10902,11J80J2iwF5IPCzAnyIoVz,One More Night With You - Extended Mix,['Soulya ID']
10903,1kBbwcaMHYJU31T6U6alRF,Good Ship,['Tim Moore']
10904,1inv5fExSOwmNVkdA6PsTn,Run Baby Run,['Tim Moore']
10905,7AVt8eRy7Yuq3Zdrh57cqQ,Wind Phone,['Tim Moore']
10906,1NlvfaI1b7d2bcGBuWp3ep,Headed Home,['Tim Moore']
10907,0mPyLAzheD1EBoyKMkm9rO,Grow Old Together,['Tim Moore']
10908,4cLPi9qctqnpjCU41XdVzM,Longest Autumn,['Tim Moore']
10909,7k10GT5EMLqCg74FgvnAzz,All My Heart,['Tim Moore']
10910,43wxI0VhrcEVBbj4rAi6kL,Cash Ready,"['Tony Kilo', 'Koneser']"
10911,365RLk3HypO539ozGRx0Jb,Jidai Ni Chop,"['CHOP STICK', 'WASABI']"
10912,4FsAqTwjIOyWOKRAlrSSZX,Undercover Lover (Street Mix),"['Confection', 'Throwbakk']"
10913,6AU4AlZaLNlewZmxWUECrJ,Undercover Lover (Hober Mallow Dubstramental),"['Confection', 'Throwbakk']"
10914,6RKmCAouyXlLkFhe9yAigq,Undercover Lover (Street Mix Instrumental),"['Confection', 'Throwbakk']"
10915,32zr5Wycu5vBdemzQ7ym7X,You'Ll Know It When You Hear It,['David Heti']
10916,42Su5LkG6Rj8WoVlKKK1UF,Territorial Solution,['David Heti']
10917,4bfetjLDIn80aIXjzSQNHa,Sex With Other People,['David Heti']
10918,1bqolG45g8JEtEC67XUEaV,Favourite Thing,['David Heti']
10919,6Z8YHRThGltiEJjV3Pvn5w,A Kind Of Knack,['David Heti']
10920,0kB0YlB5LKuf4y1NwgWHeC,"Later, Not Now",['David Heti']
10921,34eYSdzDSHP90yet53rwUv,Alabama Pensacola,['David Heti']
10922,76bUacZN9EyqEUrJpc1rtV,Determinate Negation,['David Heti']
10923,7dr1ZbIdIJ1CciYVWPXz2l,Degenerate Art,['David Heti']
10924,4pcq8RcBNvLWidJg2Ev5wl,Repetition,['David Heti']
10925,3Z06cwUmjHuvZaUirRpOna,Blame All Your Charms,['David Heti']
10926,3j0HoLM5ouVSQdT365fg0u,The Nigger Word,['David Heti']
10927,1EzieRUrJLiyi5FOQFAXEg,Jew/Chinaman,['David Heti']
10928,3dFvcBKKsWQeup392ksuKO,Not Your Grandma'S,['David Heti']
10929,269f11WjiKSmvYtRUORaSr,Why Here,['David Heti']
10930,4ihqDOHImS0pOqX9so0WKZ,It Causes Me Shame To Know We'Re Not The People We Should Be,['David Heti']
10931,0zYhAfpjaZv3F7vxzNzvQZ,We Fucked And Then,['David Heti']
10932,7m5Bdf7a2mG3c1V31t3YOv,Almost The End,['David Heti']
10933,4bJCzIsAw2z9J3PvlrZaMY,You Were Right? I Was Wrong?,['David Heti']
10934,6lTp8s32SE5NdxUNffoWD6,"Pinsors, Pinsors",['David Heti']
10935,2tL2bod4DFWGhDiahf0VXB,Stupid Money,['David Heti']
10936,59ZVBsepdJfzzkdIlX776t,Roth V. Cocksuckers,['David Heti']
10937,6vgzHkyz77KObULQEj9wSl,Good To Be Here,['David Heti']
10938,4ytWdXcfWfrcL5xqaHYRUG,More Holocaust And Some General Genocide Stuff,['David Heti']
10939,6SL6Me6mH1egTcSjTUscKm,Cottonheart,['Eli Gauden']
10940,1KSpTZBQzaiiH30E1WigRC,Oak Hill Road,"['Eli Gauden', 'Erik Rolland']"
10941,0CSxTLg9C74l1zQt4eYom1,Moving On,['Eli Gauden']
10942,0dxLpUoVdrAtqLI35xBj66,Call My Name,['Eli Gauden']
10943,0qXkhX6vh3ighNt4ybx20X,Untitled Ride,['Eli Gauden']
10944,1nNGwd8RLGtFLyob6mCRA5,Always Hungry (Asking For More),['Eli Gauden']
10945,4IBIis5uQe8Lmjh5CWMs9d,Another Day,['Eli Gauden']
10946,0sa4kq4Se9HNjK8ylvdTfD,Never Gets Old - Abicah Soul Remix,"['Ian Friday', 'Mike City', 'Abicah Soul']"
10947,5gMjQQakmvWsHNEVc32tQW,Never Gets Old - Abicah Soul Instrumental,"['Ian Friday', 'Mike City', 'Abicah Soul']"
10948,3I7IYkglpaxa0tUyj9AmaD,Never Gets Old - Libation Remix,"['Ian Friday', 'Mike City']"
10949,34rr1oAJfkfMAB1bsr4euU,Never Gets Old - Libation Instrumental,"['Ian Friday', 'Mike City']"
10950,5Stkc8FDhFnfdCjbFO9tK5,"Fantasiestücke, Op. 12: I. Des Abends","['Robert Schumann', 'Joyce Yang']"
10951,0amgxT3i7Br1ObgkZkDIH0,Carnaval Op. 9: Xvi. Valse Allemande,"['Robert Schumann', 'Joyce Yang']"
10952,4LZzmVSj3zL3uL3di9ifQD,Carnaval Op. 9: Xx. Pause,"['Robert Schumann', 'Joyce Yang']"
10953,2Eo1RD9FiIOMW1j10zEOMx,"Fantasiestücke, Op. 12: Ii. Aufschwung","['Robert Schumann', 'Joyce Yang']"
10954,4lCyIL3p90s7dUBmvSkK41,Estampes: Ii. La Soirée Dans Grenade,"['Claude Debussy', 'Joyce Yang']"
10955,4QPLWgXQDONqU2KfTMhohO,Carnaval Op. 9: I. Préambule. Quasi Maestoso,"['Robert Schumann', 'Joyce Yang']"
10956,74XS9Zy3DcqHZ8rDc3dQ0j,Estampes: I. Pagodes,"['Claude Debussy', 'Joyce Yang']"
10957,4AzhpKSv2EFZPOohf6Nzki,Carnaval Op. 9: Iii. Arlequin. Vivo,"['Robert Schumann', 'Joyce Yang']"
10958,3SHVBl7tjIlSw1OVGSzaO3,"French Overture In B Minor, Bwv 831: Ii. Courante","['Johann Sebastian Bach', 'Joyce Yang']"
10959,0bXvs5HR8s8VG8vGZDU0cC,"Fantasiestücke, Op. 12: V. In Der Nacht","['Robert Schumann', 'Joyce Yang']"
10960,7D6Lvjch0uFJrSGRHjcQys,"The Little Island, Op. 14, No. 2","['Sergei Rachmaninoff', 'Joyce Yang']"
10961,5YKDFz3SuwhMXL9iSYDR0O,Carnaval Op. 9: Xv. Pantalon Et Colombine. Presto,"['Robert Schumann', 'Joyce Yang']"
10962,4doOKgtoahgvVwXgp1ljST,"Out Of Doors, Sz. 81: I. With Drums And Pipes","['Béla Bartók', 'Joyce Yang']"
10963,1fKW0XG6OoUbGNKRYFNqKJ,Piano Sonata No. 1: I. Mm 48,"['Carl Vine', 'Joyce Yang']"
10964,6bIOixvmY1LbNHBfdenUwL,"Scarlatti Sonata In D Minor, K. 141",['Joyce Yang']
10965,4ElSbL3JZqmLjQLzXwzWVb,"In Einer Nacht, Op. 15: Iii. Phantastisches Duett Zweier Bäume Vop Dem Fenster","['Paul Hindemith', 'Joyce Yang']"
10966,0Lapp1BQLXZc4YBw8VBLBX,"French Overture In B Minor, Bwv 831: Iv. Passepied I - Passepied Ii","['Johann Sebastian Bach', 'Joyce Yang']"
10967,6GOtpGAyTk8wptoopQprY9,Carnaval Op. 9: Xviii. Aveu. Passionato,"['Robert Schumann', 'Joyce Yang']"
10968,0vDbI7D5hrNV5x061BKiun,"Carnaval Op. 9: Xxi. Marche Des ""Davisbündler"" Contre Les Philistins. Vivo","['Robert Schumann', 'Joyce Yang']"
10969,09vwcpGw24Ooz0KipbeqAS,Hungarian Rhapsody No. 6,"['Franz Liszt', 'Joyce Yang']"
10970,38IVbK0muRs2rqdYqrYyTp,"Fantasiestücke, Op. 12: Iii. Warum?","['Robert Schumann', 'Joyce Yang']"
10971,57UfOUkyoCYFbKR6kLr1kl,Scarlatti Cadences,"['Sebastian Currier', 'Joyce Yang']"
10972,5YZPfDf11UVJuih8nmv4xm,"Vocalise, Op. 34, No. 14 (Arr. Earl Wild)","['Sergei Rachmaninoff', 'Joyce Yang']"
10973,1yFzDPLNjTPgAd9g6DEchh,Estampes: Iii. Jardins Sous La Pluie,"['Claude Debussy', 'Joyce Yang']"
10974,1gh1KysvDUlqq3ZfdECVf6,"Dreams, Op. 38, No. 5 (Arr. Earl Wild)","['Sergei Rachmaninoff', 'Joyce Yang']"
10975,7d7IAgOjMrmXnKg0tjOP3C,Carnaval Op. 9: Xi. Chiarina. Passionato,"['Robert Schumann', 'Joyce Yang']"
10976,7H7zW07XmsdnGSGT3EIxBB,"Sonata In D Minor, K141","['Domenico Scarlatti', 'Joyce Yang']"
10977,5ZiDb3pBDJ8IXpNEftNYGB,"French Overture In B Minor, Bwv 831: I. Ouvertüre","['Johann Sebastian Bach', 'Joyce Yang']"
10978,2ibdgR5koRWDHZjASASvex,Meine Freuden (My Joys),"['Franz Liszt', 'Joyce Yang']"
10979,4csBgsGwWbF2z6BLa2vvLU,"Fantasiestücke, Op. 12: Iv. Grillen","['Robert Schumann', 'Joyce Yang']"
10980,0LdWVAThFv7y5T8TpZDHK9,Carnaval Op. 9: Xiv. Reconnaissance. Animato,"['Robert Schumann', 'Joyce Yang']"
10981,7Ew1aHkd8rH0jXxQDkB7WY,"Out Of Doors, Sz. 81: Ii. Barcarolla","['Béla Bartók', 'Joyce Yang']"
10982,0pUL4sRHlAD1PclTx33em1,Sebastian Currier Scarlatti Cadences + Brainstorm,['Joyce Yang']
10983,3LTcXaGj83qQReq9YC0ZKa,Réminiscences De Don Juan,"['Franz Liszt', 'Joyce Yang']"
10984,46Dm8u1RO3acbA2UwdRRaf,Carnaval Op. 9: Iv. Valse Noble. Un Poco Maestoso,"['Robert Schumann', 'Joyce Yang']"
10985,5Lk511UFpRf3okUa7v9qz1,"Out Of Doors, Sz. 81: Iv. The Night'S Music","['Béla Bartók', 'Joyce Yang']"
10986,3TQ4BehPNMZ85brxmHmibv,"French Overture In B Minor, Bwv 831: Vi. Bouree I & Ii","['Johann Sebastian Bach', 'Joyce Yang']"
10987,7mf2JFNmqNygB6iLxuTKN7,Piano Sonata No. 1: Ii. Leggiero E Legato,"['Carl Vine', 'Joyce Yang']"
10988,10gxMcnQLLlLbOV2OfKdXY,"In Einer Nacht, Op. 15: Vi. Sehr Lebhaft, Flimmernd","['Paul Hindemith', 'Joyce Yang']"
10989,0iZHUIv5jd0IxktCT0P16W,"Piano Sonata No. 2, Op 36: Iii. L’Istesso Tempo – Allegro Molto","['Sergei Rachmaninoff', 'Joyce Yang']"
10990,6WQpxDA3ebKH7CDHaz028X,"Sonata In D Major, K. 492","['Domenico Scarlatti', 'Joyce Yang']"
10991,5ai00A696tq5BoAQDwxaMy,"French Overture In B Minor, Bwv 831: Iii. Gavotte I - Gavotte Ii","['Johann Sebastian Bach', 'Joyce Yang']"
10992,2dfA76BZU8kAhCH85EYB32,"French Overture In B Minor, Bwv 831: Vii. Gigue","['Johann Sebastian Bach', 'Joyce Yang']"
10993,4MLN4CjjlsdtWSp5zIgw63,"Fantasiestücke, Op. 12: Viii. Ende Vom Lied","['Robert Schumann', 'Joyce Yang']"
10994,5ilSaFwxVcfOuURC3L6ek7,Carnaval Op. 9: V. Eusebius. Adagio,"['Robert Schumann', 'Joyce Yang']"
10995,6viqAqPNs8bJgTRtkKBGbI,Carnaval Op. 9: Ix. Papillons. Prestissimo,"['Robert Schumann', 'Joyce Yang']"
10996,6KsibP8664Ps2OLWeWVk5z,"French Overture In B Minor, Bwv 831: Viii. Echo","['Johann Sebastian Bach', 'Joyce Yang']"
10997,1P81fLNiJSNaDbExhzo30Y,"Fantasiestücke, Op. 12: Vii. Traumes Wirren","['Robert Schumann', 'Joyce Yang']"
10998,3ItuioKxrpr8bEtQaYR0oG,"Carnaval Op. 9: Viii. Réplique, L'Istesso Tempo","['Robert Schumann', 'Joyce Yang']"
10999,60MzJZpiyn0oGpe78mqCfe,"Gargoyles, Op. 29: I. Presto","['Lowel Liebermann', 'Joyce Yang']"
11000,7CgFd78GrjVZki8ITSapxy,Brainstorm,"['Sebastian Currier', 'Joyce Yang']"
11001,37vEjfyw66STKMpPa3xRxX,"Fantasiestücke, Op. 12: Vi. Fabel","['Robert Schumann', 'Joyce Yang']"
11002,7CiZGwXMsC4wak1NBUHWBo,"Sonata In D Minor, K9","['Domenico Scarlatti', 'Joyce Yang']"
11003,6OZf2fuRlEc3LUnHotJklx,Carnaval Op. 9: Vi. Florestan. Passionato,"['Robert Schumann', 'Joyce Yang']"
11004,54vVaP5YpC5jjo52isb5CX,"In Einer Nacht, Op. 15: Viii. Scherzo: Äußerst Lebhaft","['Paul Hiindemith', 'Joyce Yang']"
11005,22x2179CPpMAFeSDGokYcX,"Gargoyles, Op. 29: Iv. Presto Feroce","['Lowel Liebermann', 'Joyce Yang']"
11006,3aIiv0FKMNs3vBORfoDzpz,"Piano Sonata No. 2, Op 36: I. Allegro Agitato","['Sergei Rachmaninoff', 'Joyce Yang']"
11007,5Shfu8h3j8r2oqfiujZklB,"Gargoyles, Op. 29: Iii. Allegro Moderato","['Lowel Liebermann', 'Joyce Yang']"
11008,0HKiEi855bWGopRlHm2zjQ,"Out Of Doors, Sz. 81: V. The Chase","['Béla Bartók', 'Joyce Yang']"
11009,3hlN6lfP73I0lCdBfl0Aey,"Beethoven Sonata In E-Flat Major, Op. 31, No. 3",['Joyce Yang']
11010,6v9zQzL2m0tlY3k7WvujMJ,"Gargoyles, Op. 29: Ii. Adagio Semplice, Ma Con Molto Rubato","['Lowel Liebermann', 'Joyce Yang']"
11011,0opBCoB6Bw7KmnaoejH2KA,Carnaval Op. 9: Xvii. Paganini. Molto Vivace - Presto,"['Robert Schumann', 'Joyce Yang']"
11012,0I0WkfrbwuPPxbT1wa077u,"Out Of Doors, Sz. 81: Iii. Musettes","['Béla Bartók', 'Joyce Yang']"
11013,2NG8TrHeuLctxcyunZwsTS,Carnaval Op. 9: Xii. Chopin. Agitato,"['Robert Schumann', 'Joyce Yang']"
11014,4tJ1OaER7NhTVlApZtr0Vw,Carnaval Op. 9: Xix. Promenade. Con Moto,"['Robert Schumann', 'Joyce Yang']"
11015,5OKstg6CByrKPrJQIpa8rB,Carnaval Op. 9: Ii. Pierrot. Moderato,"['Robert Schumann', 'Joyce Yang']"
11016,1Y7L16O5ooMoLKkGaN3Sw7,Carnaval Op. 9: Xiii. Estrella. Con Affetto,"['Robert Schumann', 'Joyce Yang']"
11017,4BVmGA11fSR3jzagR87azR,"In Einer Nacht, Op. 15: Vii. Nervosität, Nicht Schnell","['Paul Hindemith', 'Joyce Yang']"
11018,3dHcHyfbNn4U7uELt8QwTR,Carnaval Op. 9: Vii. Coquette. Vivo,"['Robert Schumann', 'Joyce Yang']"
11019,5uPyLATx8mghkTgzwmEwrG,"French Overture In B Minor, Bwv 831: V. Sarabande","['Johann Sebastian Bach', 'Joyce Yang']"
11020,77LI0VB3MonRTlVAfuf9uB,Carnaval Op. 9: X. A.S.C.H. - S.C.H.A. (Lettres Dansantes). Presto,"['Robert Schumann', 'Joyce Yang']"
11021,0Hf0VPiai82H3OChm8upQN,"Piano Sonata No. 2, Op 36: Ii. Non Allegro – Lento","['Sergei Rachmaninoff', 'Joyce Yang']"
11022,3cytPIyB3liVCLGSPbZfuR,"In Einer Nacht, Op. 15: I. Müdigkeiten","['Paul Hindemith', 'Joyce Yang']"
11023,3ntZCpnZJgOcBYCEfnrExM,Get It In - Remix,"['Kyle Rapps', 'Action Bronson']"
11024,4lpL4y5m32fQDEHBjaHIjJ,Lissajous,['Macula Dog']
11025,5sVkhXhM1kG2B36ipN1KTP,Popping Hot Balloons,['Macula Dog']
11026,6zhYe9S80eLQ63CuD4jWwd,Red'S Corvette,['Macula Dog']
11027,6szcnVbkhWUNuNKX0KG47M,Clique,['Pop Tracks']
11028,4LeVIvQoy5r77Y0jPODBGm,Ball (T.I. Feat. Lil Wayne Instrumental Tribute),['Pop Tracks']
11029,7rmRh1u8cTZG6IKNdPdPuc,The Boys (Nicki Minaj Feat. Cassie Tribute),['Pop Tracks']
11030,3Cc26N9ciJxdCGNWva2X5F,I Luv Dem Strippers,['Pop Tracks']
11031,3UeLUJq66DWBpInTAzlvwL,Nobody'S Business (Tribute To Rihanna & Chris Brown),['Pop Tracks']
11032,6RT5CkH1VqUnxU5jnNVEc0,Good Girl (Carrie Underwood Tribute),['Pop Tracks']
11033,1TkbF2ZWyEK0k4mxzP4kw9,Right By My Side (Nicki Minaj Feat. Chris Brown Cover),['Pop Tracks']
11034,12JfpquzmEmE35Oywkr9Bl,Dance Again (Jennifer Lopez Feat. Pitbull Cover),['Pop Tracks']
11035,1iC21AFLtJEKG3b6fMqMtY,Goin' In (Jennifer Lopez Feat Flo Rida Cover),['Pop Tracks']
11036,3EmAFugsgPgwzp2IXeYzWw,The Boys,['Pop Tracks']
11037,1m6OnMHE9zglmd1S7Or6YH,Begin Again (Taylor Swift Tribute),['Pop Tracks']
11038,18vkIjPTS6Hj3LUOSAhWcA,Dark Night,['Undercover']
11039,2IhbIjlHcqBhfKViNIRWYU,All That I Am,['Undercover']
11040,4rZ6Fv7u51yuXTlJnloyM2,So Wonderful - Live At Cornerstone 2000,['Undercover']
11041,3nI7l7gqQidOqQDZpyddKV,Cry Myself To Sleep - Live,['Undercover']
11042,6LkCAoqQ2qV7DpGz63zULD,Witch Hunt - Live,['Undercover']
11043,4x1bJuPDOXAWhdFqWMuUrt,So Wonderful,['Undercover']
11044,5Qs6tKqw5uYj6J1OdCNFLz,Promenade,['Undercover']
11045,3tJDT5BH30IchrRKrndqCC,Where I Should Be,['Undercover']
11046,74Ch6PcfC5kXVFwn372oMx,Devotion,['Undercover']
11047,0CJ3nbq9KDWJ2s0l3sseBy,Sea Of Tranquility,['Undercover']
11048,13wQIGSukb9ZV9FNb85Q8i,Purple Flower,['Undercover']
11049,1dnt29ouaRM70TmCIzGtoh,Devotion - Live,['Undercover']
11050,2UbRkXcrPa3lkc5sUKwkQG,Devotion - Live At Cornerstone 2000,['Undercover']
11051,0sz2gzqrdFiwchIQO4RqJV,Promenade - Acoustic Live,['Undercover']
11052,3NpwZn5S0Cj5HCHTRvWu2L,"Man, Oh Man",['Undercover']
11053,5KERin5i8MisueiGc8Dnmr,Work It Out,['Undercover']
11054,1wLSsqw24RIAv9bHo6t84Q,Illa,"['Antisankari', 'Kimi Hendrix']"
11055,2N1CHuvUckH8MYCYF3lAka,Afterglow,['Future Fate']
11056,4J7asC7DG06kUNctl6Ao6E,Arcane,['Future Fate']
11057,6o6NBH43AN1bxowJWhiufU,"Out Of Sight, Out Of Mind",['Hernan Bass']
11058,6UQYq9WgFihTBPIX3QXXj4,Donna Madonna,['Hernan Bass']
11059,7JG4f4PF99Z01M1Mrh20GE,Duffy,['Israel Wusu']
11060,1GsHsBoB5FuLlBhBtAxM8A,Sacrifices,['Israel Wusu']
11061,24HYk7xzniFew0Wz7l67Cn,On & On,"['Lenny Grant', '50 Cent', 'Jeremih']"
11062,57kGbWGkdKRDV1PHf2Jg1S,On & On,"['Lenny Grant', '50 Cent', 'Jeremih']"
11063,6KtxGp7xhclkBIOW662Z9Q,Earth To Vega,['Megan Diana']
11064,2h0EvnIZ6KyjqwCr39hEHh,Sunset Lullaby,['Megan Diana']
11065,6K4QaXlkAJ6j8enpbIRLxM,Siren Song,['Megan Diana']
11066,3Qu1XrAogFq0Fcl1k6XhqK,Cabin Fever,['Megan Diana']
11067,39EBNtpSyWDSy1LM3ar8bB,Tattoo,['Megan Diana']
11068,0xftQ680MsQmjbgsrQgeai,Train,['Megan Diana']
